"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding","level_id","platform_code"
"100457-8560","","МЦД Красный Балтиец","","55.815943","37.526462","","","0","","","0","",""
"100457-8561","","Госпиталь","","55.817105","37.532058","","","0","","","0","",""
"100457-8562","","Цито","","55.818742","37.529061","","","0","","","0","",""
"100457-8565","","Новоарбатский мост","","55.751645","37.575049","","","0","","","0","",""
"100457-8566","","Пл. Свободной России","","55.75274","37.576343","","","0","","","0","",""
"100457-8567","","Восточная улица","","55.715985","37.661553","","","0","","","0","",""
"100457-8570","","Улица Бориса Жигулёнкова, 27","","55.765844","37.738973","","","0","","","0","",""
"100457-8569","","Метро «Волжская»","","55.691","37.756109","","","0","","","0","",""
"100457-8583","","Технологический колледж","","55.666856","37.721402","","","0","","","0","",""
"100457-8573","","Аллея Кремлёвских Курсантов","","55.678928","37.776871","","","0","","","0","",""
"100457-8574","","Краснодарская улица, 52","","55.676352","37.766784","","","0","","","0","",""
"100457-8601","","РТУ Мирэа и Академия при Президенте Рф","","55.668818","37.47929","","","0","","","0","",""
"100457-8575","","Аллея Кремлёвских Курсантов","","55.679729","37.778477","","","0","","","0","",""
"100457-8602","","РТУ Мирэа и Академия при Президенте Рф","","55.669193","37.478701","","","0","","","0","",""
"100457-8576","","Улица Головачёва","","55.67281","37.809774","","","0","","","0","",""
"100457-8603","","Красноярская улица, 9","","55.823613","37.83281","","","0","","","0","",""
"100457-8578","","Метродепо «Печатники»","","55.696792","37.710875","","","0","","","0","",""
"100457-8579","","Метродепо «Печатники»","","55.700038","37.715004","","","0","","","0","",""
"100457-1889","","Мурановская улица","","55.890961","37.598189","","","0","","","0","",""
"100457-8584","","Школа имени Полбина","","55.680606","37.729558","","","0","","","0","",""
"100457-8607","","Главный вход Ботанического сада","","55.842222","37.584177","","","0","","","0","",""
"100457-8585","","Улица Полбина, 8","","55.691225","37.731225","","","0","","","0","",""
"100457-8608","","Главный вход Ботанического сада","","55.842487","37.585083","","","0","","","0","",""
"100457-8588","","Улица Полбина, 8","","55.690996","37.731118","","","0","","","0","",""
"100457-8590","","Улица Маршала Голованова","","55.650995","37.729075","","","0","","","0","",""
"100457-8610","","Динамовская улица","","55.729751","37.661525","","","0","","","0","",""
"100457-8591","","Батайский проезд","","55.642992","37.709269","","","0","","","0","",""
"100457-8611","","Арбатецкая улица","","55.726845","37.663314","","","0","","","0","",""
"100457-8514","","3-я Магистральная ул.","","55.761636","37.527939","","","0","","","0","",""
"100457-8612","","Арбатецкая улица","","55.726748","37.663543","","","0","","","0","",""
"100457-8517","","Мелькомбинат № 3","","55.769363","37.524008","","","0","","","0","",""
"100457-8613","","Динамовская улица","","55.730062","37.661564","","","0","","","0","",""
"100457-8518","","1-я Магистральная ул., 23","","55.770493","37.51978","","","0","","","0","",""
"100457-8618","","Площадь Соловецких Юнг","","55.802303","37.830208","","","0","","","0","",""
"100457-8511","","З-д мех. игрушки","","55.767443","37.531901","","","0","","","0","",""
"100457-1002917","","Метро «Беломорская»","","55.865052","37.474638","","","0","","","0","",""
"100457-8510","","Мелькомбинат № 3","","55.769914","37.522509","","","0","","","0","",""
"100457-1002637","","Метро «Боровское шоссе»","","55.648398","37.372117","","","0","","","0","",""
"100457-8594","","Угрешский переезд","","55.714339","37.691605","","","0","","","0","",""
"100457-8597","","Щёлковское шоссе","","55.81035","37.81708","","","0","","","0","",""
"100457-8625","","Измайловский пр.","","55.798011","37.769072","","","0","","","0","",""
"100457-8598","","15-я Парковая улица","","55.807344","37.818001","","","0","","","0","",""
"100457-8628","","Метро «Преображенская площадь»","","55.796708","37.714674","","","0","","","0","",""
"100457-8630","","Метро «Преображенская площадь»","","55.797625","37.714513","","","0","","","0","",""
"100457-8634","","Ул. Бориса Жигуленкова","","55.767579","37.736961","","","0","","","0","",""
"100457-8636","","МЦД Сортировочная","","55.762782","37.718281","","","0","","","0","",""
"100457-8637","","Метро «Лефортово»","","55.763426","37.705702","","","0","","","0","",""
"100457-8639","","Покровское-Глебово","","55.81427","37.469515","","","0","","","0","",""
"100457-8646","","Краснодарская улица, 52","","55.675554","37.766932","","","0","","","0","",""
"100457-8649","","Улица Рокотова","","55.610318","37.544525","","","0","","","0","",""
"100457-8652","","Совхозная улица","","55.670345","37.745223","","","0","","","0","",""
"100457-8657","","7-я ул. Текстильщиков","","55.693752","37.750657","","","0","","","0","",""
"100457-8658","","Академия Генерального штаба","","55.649866","37.476744","","","0","","","0","",""
"100457-8660","","Аптека","","55.64671","37.733437","","","0","","","0","",""
"100457-8661","","Батайский пр., 41","","55.643153","37.734588","","","0","","","0","",""
"100457-8662","","Батайский пр., 51","","55.642862","37.740561","","","0","","","0","",""
"100457-78","","Институт микрохирургии глаза","","55.868772","37.537387","","","0","","","0","",""
"100457-8664","","Батайский пр., 51","","55.643077","37.739589","","","0","","","0","",""
"100457-8665","","Батайский пр., 41","","55.643412","37.733713","","","0","","","0","",""
"100457-8667","","Аптека","","55.64646","37.73254","","","0","","","0","",""
"100457-8668","","Почта","","55.646742","37.737633","","","0","","","0","",""
"100457-8519","","Улица Генерала Глаголева, 20","","55.78258","37.462238","","","0","","","0","",""
"100457-8525","","Школа","","55.83101","37.592375","","","0","","","0","",""
"100457-8528","","Шайдаровская улица","","55.637141","37.677281","","","0","","","0","",""
"100457-8512","","2-я Магистральная ул.","","55.764648","37.533803","","","0","","","0","",""
"100457-8659","","Почта","","55.647197","37.739372","","","0","","","0","",""
"100457-8513","","3-я Магистральная ул.","","55.761235","37.527404","","","0","","","0","",""
"100457-8889","","Дубравная улица","","55.849549","37.365639","","","0","","","0","",""
"100457-8900","","Ангелов переулок","","55.852263","37.35348","","","0","","","0","",""
"100457-8901","","Ангелов переулок","","55.851775","37.354037","","","0","","","0","",""
"100457-8906","","Митинская улица, 14","","55.842011","37.374007","","","0","","","0","",""
"100457-8908","","1-й Митинский переулок","","55.844142","37.376678","","","0","","","0","",""
"100457-8913","","Метро «Марьино» (северный вход)","","55.651591","37.74358","","","0","","","0","",""
"100457-8907","","1-й Митинский пер.","","55.844242","37.379253","","","0","","","0","",""
"100457-92","","Селигерская ул.","","55.867549","37.540544","","","0","","","0","",""
"100457-8742","","Улица Покрышкина","","55.664855","37.470801","","","0","","","0","",""
"100457-8744","","МЦД Мещерская","","55.666817","37.426492","","","0","","","0","",""
"100457-8891","","Метро «Митино»","","55.847159","37.361856","","","0","","","0","",""
"100457-8894","","Улица Барышиха","","55.843291","37.354724","","","0","","","0","",""
"100457-8903","","Детская поликлиника","","55.844961","37.365259","","","0","","","0","",""
"100457-8895","","Улица Барышиха","","55.842939","37.355211","","","0","","","0","",""
"100457-8896","","Дубравная улица, 48","","55.840805","37.351825","","","0","","","0","",""
"100457-8746","","Домостроительная улица","","55.662058","37.42765","","","0","","","0","",""
"100457-8747","","МЦД Мещерская","","55.665869","37.427018","","","0","","","0","",""
"100457-8748","","Сад «Дружба»","","55.772531","37.363554","","","0","","","0","",""
"100457-8749","","Поворот на Рублево","","55.776648","37.356368","","","0","","","0","",""
"100457-8750","","Поворот на Рублево","","55.776784","37.356656","","","0","","","0","",""
"100457-8751","","Сад «Дружба»","","55.773161","37.362951","","","0","","","0","",""
"100457-8752","","Рублёвское шоссе (Мкад)","","55.768048","37.37375","","","0","","","0","",""
"100457-8756","","Тропаревская ул.","","55.657648","37.466018","","","0","","","0","",""
"100457-8757","","Школа № 14","","55.661856","37.463632","","","0","","","0","",""
"100457-8758","","2-й микрорайон Тропарёво-Никулина","","55.664624","37.464468","","","0","","","0","",""
"100457-10892","","7-й мкр. Марьинского Парка","","55.658965","37.770037","","","0","","","0","",""
"100457-10893","","Новомарьинская улица","","55.661725","37.77277","","","0","","","0","",""
"100457-10927","","Ярцево","","55.414342","37.114847","","","0","","","0","",""
"100457-10894","","М. Калитниковский пр.","","55.736733","37.687193","","","0","","","0","",""
"100457-10928","","Ярцево","","55.414652","37.114333","","","0","","","0","",""
"100457-10895","","Малый Калитниковский проезд","","55.736387","37.689681","","","0","","","0","",""
"100457-10929","","Лужки","","55.41714","37.130122","","","0","","","0","",""
"100457-10811","","Мамыри","","55.601106","37.482645","","","0","","","0","",""
"100457-10930","","Лужки","","55.416969","37.129181","","","0","","","0","",""
"100457-10812","","Военный городок","","55.602142","37.471577","","","0","","","0","",""
"100457-10931","","Автобаза","","55.412534","37.154831","","","0","","","0","",""
"100457-10813","","Военный городок","","55.601989","37.471504","","","0","","","0","",""
"100457-10932","","Автобаза","","55.412863","37.154456","","","0","","","0","",""
"100457-10807","","Южнобутовская ул.","","55.538773","37.533898","","","0","","","0","",""
"100457-10904","","Лесные поляны","","55.588363","37.474902","","","0","","","0","",""
"100457-10817","","Большая Очаковская улица","","55.691418","37.46998","","","0","","","0","",""
"100457-10905","","Лесные поляны","","55.5881","37.473506","","","0","","","0","",""
"100457-10919","","Михайловское","","55.411148","37.168167","","","0","","","0","",""
"100457-10907","","Сосенки-2","","55.558675","37.43517","","","0","","","0","",""
"100457-10821","","Бунинская ал.","","55.53004","37.519511","","","0","","","0","",""
"100457-10920","","Михайловское","","55.411728","37.167343","","","0","","","0","",""
"100457-2617","","Балаклавский проспект","","55.642619","37.60551","","","0","","","0","",""
"100457-10923","","Секерино","","55.417188","37.155445","","","0","","","0","",""
"100457-10910","","Дешино","","55.409086","37.200032","","","0","","","0","",""
"100457-10823","","Поликлиника","","55.667085","37.566864","","","0","","","0","",""
"100457-10911","","Дешино","","55.409517","37.199987","","","0","","","0","",""
"100457-10825","","Ин-т Точных приборов","","55.856549","37.625372","","","0","","","0","",""
"100457-10912","","Терехово","","55.406318","37.204719","","","0","","","0","",""
"100457-10913","","Терехово","","55.40639","37.205136","","","0","","","0","",""
"100457-11153","","Ул. Ген. Белобородова, 30","","55.828335","37.353494","","","0","","","0","",""
"100457-10874","","Метро «Улица Горчакова»","","55.541727","37.532852","","","0","","","0","",""
"100457-10809","","Физико-математическая школа","","55.546464","37.532209","","","0","","","0","",""
"100457-10875","","Метро «Бульвар Адмирала Ушакова»","","55.545923","37.542186","","","0","","","0","",""
"100457-10805","","Ул. Адм. Лазарева","","55.545105","37.527597","","","0","","","0","",""
"100457-10915","","Поликлиника","","55.412124","37.182379","","","0","","","0","",""
"100457-11136","","Петровское","","55.545484","37.797382","","","0","","","0","",""
"100457-10916","","Поликлиника","","55.411987","37.18142","","","0","","","0","",""
"100457-11137","","Коробово","","55.532731","37.8126","","","0","","","0","",""
"100457-10917","","Новомихайловское","","55.409633","37.177995","","","0","","","0","",""
"100457-11138","","Коробово","","55.532771","37.811757","","","0","","","0","",""
"100457-10918","","Новомихайловское","","55.409574","37.177334","","","0","","","0","",""
"100457-10924","","Плёсково","","55.414213","37.098095","","","0","","","0","",""
"100457-11139","","Центр реабилитации","","55.513799","37.829041","","","0","","","0","",""
"100457-11140","","Центр реабилитации","","55.513795","37.828518","","","0","","","0","",""
"100457-10925","","Дровнино","","55.414391","37.103676","","","0","","","0","",""
"100457-11143","","Перепечинское кладбище","","56.005304","37.395389","","","0","","","0","",""
"100457-10926","","Дровнино","","55.41446","37.104325","","","0","","","0","",""
"100457-11154","","Ул. Ген. Белобородова, 30","","55.828859","37.354044","","","0","","","0","",""
"100457-11152","","Поликлиника № 66","","55.734828","37.863309","","","0","","","0","",""
"100457-11157","","Лебедянская ул., 4","","55.586814","37.662961","","","0","","","0","",""
"100457-11085","","Салтыковская ул., 4","","55.720875","37.866802","","","0","","","0","",""
"100457-3353","","Улица Каховка, 31","","55.657701","37.567439","","","0","","","0","",""
"100457-11086","","Салтыковская улица, 4","","55.721199","37.865953","","","0","","","0","",""
"100457-11087","","Ветлужская ул.","","55.722404","37.860344","","","0","","","0","",""
"100457-11088","","Ветлужская улица","","55.722951","37.860096","","","0","","","0","",""
"100457-11089","","Оранжерейная ул.","","55.71807","37.874352","","","0","","","0","",""
"100457-11090","","Оранжерейная ул.","","55.719142","37.873455","","","0","","","0","",""
"100457-2481","","Улица Декабристов, 1","","55.868994","37.589868","","","0","","","0","",""
"100457-11115","","Новая Коммунарка","","55.572676","37.474549","","","0","","","0","",""
"100457-11116","","Новая Коммунарка","","55.572342","37.47432","","","0","","","0","",""
"100457-4801","","Метро «Зюзино»","","55.657334","37.572207","","","0","","","0","",""
"100457-11118","","Река Пахра","","55.496542","37.843221","","","0","","","0","",""
"100457-11120","","Шишкино","","55.45445","37.856779","","","0","","","0","",""
"100457-11121","","Шишкино","","55.454289","37.856297","","","0","","","0","",""
"100457-11122","","Воеводино","","55.472119","37.853538","","","0","","","0","",""
"100457-11123","","Воеводино","","55.471867","37.853014","","","0","","","0","",""
"100457-11119","","Река Пахра","","55.496403","37.842706","","","0","","","0","",""
"100457-6105","","Метро «Калужская» (северный вход)","","55.657035","37.540801","","","0","","","0","",""
"100457-11128","","Совхоз им. Ленина","","55.588375","37.734509","","","0","","","0","",""
"100457-11129","","Совхоз им. Ленина","","55.588041","37.73396","","","0","","","0","",""
"100457-11130","","Рынок","","55.585506","37.740786","","","0","","","0","",""
"100457-11131","","Рынок","","55.585079","37.740337","","","0","","","0","",""
"100457-11132","","Поворот на Молоково","","55.556325","37.780269","","","0","","","0","",""
"100457-11133","","Поворот на Молоково","","55.557584","37.777666","","","0","","","0","",""
"100457-11134","","Петровское","","55.545073","37.79739","","","0","","","0","",""
"100457-11677","","Сторожевая улица","","55.765217","37.717739","","","0","","","0","",""
"100457-11678","","МЦД Сортировочная","","55.762442","37.717713","","","0","","","0","",""
"100457-11698","","Дворец творчества","","55.760014","37.702454","","","0","","","0","",""
"100457-12087","","5-й микрорайон Солнцева","","55.639484","37.415822","","","0","","","0","",""
"100457-12089","","Волынская ул.","","55.640801","37.41156","","","0","","","0","",""
"100457-12086","","5-й мкр. Солнцева","","55.638747","37.416309","","","0","","","0","",""
"100457-8188","","Улица Дмитрия Ульянова","","55.685304","37.582459","","","0","","","0","",""
"100457-11366","","Поворот на Строгино","","55.810842","37.388534","","","0","","","0","",""
"100457-11369","","Метро «Авиамоторная»","","55.753577","37.715106","","","0","","","0","",""
"100457-12090","","Ул. Бориса Жигуленкова, 2","","55.774174","37.732089","","","0","","","0","",""
"100457-11177","","7-й микрорайон Куркина","","55.889777","37.386134","","","0","","","0","",""
"100457-11178","","3-й мкр. Северного Бутова","","55.568612","37.564875","","","0","","","0","",""
"100457-11179","","8-й мкр. Куркина","","55.88906","37.392683","","","0","","","0","",""
"100457-11181","","9-й мкр. Куркина","","55.888394","37.398619","","","0","","","0","",""
"100457-11182","","9-й мкр. Куркина","","55.8877","37.400309","","","0","","","0","",""
"100457-11183","","8-й мкр. Куркина","","55.888617","37.394707","","","0","","","0","",""
"100457-11184","","14-й мкр. Куркина","","55.887152","37.402477","","","0","","","0","",""
"100457-11185","","Юровская улица","","55.898194","37.390214","","","0","","","0","",""
"100457-11187","","Ул. Грина, 9","","55.567432","37.569715","","","0","","","0","",""
"100457-1009137","","Поликлиника","","55.722594","37.582306","","","0","","","0","",""
"100457-11202","","Фруктовый сад «Загорье»","","55.582885","37.694189","","","0","","","0","",""
"100457-8854","","Спас","","55.832832","37.391886","","","0","","","0","",""
"100457-11207","","Песчаная площадь","","55.792285","37.512451","","","0","","","0","",""
"100457-11194","","Святоозёрская улица","","55.712936","37.898551","","","0","","","0","",""
"100457-11220","","Салтыковская ул., 7","","55.733953","37.863009","","","0","","","0","",""
"100457-11201","","Загорьевская улица","","55.586028","37.695767","","","0","","","0","",""
"100457-9170","","2-я Красногорская улица","","55.689786","37.884514","","","0","","","0","",""
"100457-11203","","Детский сад","","55.585038","37.69446","","","0","","","0","",""
"100457-9171","","1-я Красногорская улица","","55.687855","37.888124","","","0","","","0","",""
"100457-11204","","Загорьевская ул., 29","","55.583804","37.698021","","","0","","","0","",""
"100457-9172","","Инициативная улица","","55.686202","37.891925","","","0","","","0","",""
"100457-11197","","Метро «Озёрная»","","55.67033","37.44869","","","0","","","0","",""
"100457-9173","","МЦД Люберцы","","55.682772","37.899394","","","0","","","0","",""
"100457-11205","","Мост Богдана Хмельницкого","","55.741063","37.569153","","","0","","","0","",""
"100457-9174","","Кладбище","","55.682421","37.90684","","","0","","","0","",""
"100457-11206","","Чусовская ул.","","55.812316","37.812143","","","0","","","0","",""
"100457-9156","","Ул. Скульптора Мухиной, 7","","55.639299","37.341795","","","0","","","0","",""
"100457-11218","","Метро «Кунцевская»","","55.731198","37.447117","","","0","","","0","",""
"100457-9175","","По требованию","","55.682721","37.910867","","","0","","","0","",""
"100457-11221","","Садовое товарищество «Рассвет»","","55.542141","37.445397","","","0","","","0","",""
"100457-9176","","По требованию","","55.682955","37.911167","","","0","","","0","",""
"100457-11222","","Садовое товарищество «Рассвет»","","55.542556","37.445687","","","0","","","0","",""
"100457-9177","","Кладбище","","55.682565","37.906202","","","0","","","0","",""
"100457-11223","","Ямонтово","","55.535331","37.447946","","","0","","","0","",""
"100457-11224","","Ямонтово","","55.535199","37.448389","","","0","","","0","",""
"100457-9178","","МЦД Люберцы","","55.683036","37.899155","","","0","","","0","",""
"100457-9179","","1-я Красногорская ул.","","55.688066","37.888118","","","0","","","0","",""
"100457-11225","","Школа","","55.532518","37.446559","","","0","","","0","",""
"100457-9180","","2-я Красногорская улица","","55.690039","37.884338","","","0","","","0","",""
"100457-11226","","Школа","","55.532478","37.447375","","","0","","","0","",""
"100457-11228","","Старобитцевская улица, 23","","55.578979","37.573526","","","0","","","0","",""
"100457-9181","","3-я Красногорская улица","","55.692043","37.880691","","","0","","","0","",""
"100457-11229","","Ул. Грина, 20","","55.564795","37.578467","","","0","","","0","",""
"100457-9182","","Улица Розы Люксембург","","55.698772","37.877335","","","0","","","0","",""
"100457-11230","","Ул. Грина, 20","","55.565264","37.57796","","","0","","","0","",""
"100457-9183","","Магазин «Одежда»","","55.688169","37.890154","","","0","","","0","",""
"100457-9184","","Улица Митрофанова","","55.690783","37.889487","","","0","","","0","",""
"100457-11234","","З-д мех. игрушки","","55.767805","37.527958","","","0","","","0","",""
"100457-9185","","Улица Митрофанова","","55.691934","37.889589","","","0","","","0","",""
"100457-9186","","Ул. Урицкого","","55.703691","37.888894","","","0","","","0","",""
"100457-11236","","1-й Магистральный тупик","","55.766206","37.533786","","","0","","","0","",""
"100457-9187","","Улица Урицкого","","55.70273","37.890377","","","0","","","0","",""
"100457-9188","","Дом культуры «Искра»","","55.696483","37.873422","","","0","","","0","",""
"100457-9190","","МЦД Ухтомская","","55.699036","37.865893","","","0","","","0","",""
"100457-9191","","Златоустовская ул.","","55.701374","37.867641","","","0","","","0","",""
"100457-9192","","Златоустовская ул.","","55.701019","37.867923","","","0","","","0","",""
"100457-9193","","Учебный комплекс","","55.703558","37.863721","","","0","","","0","",""
"100457-9194","","Учебный комплекс","","55.703169","37.863999","","","0","","","0","",""
"100457-9195","","Детский сад","","55.704919","37.861255","","","0","","","0","",""
"100457-9196","","Детский сад","","55.704609","37.861409","","","0","","","0","",""
"100457-9197","","Белое озеро","","55.721773","37.857735","","","0","","","0","",""
"100457-9198","","Белое озеро","","55.720953","37.858033","","","0","","","0","",""
"100457-9211","","Дом рыбака","","55.724182","37.853181","","","0","","","0","",""
"100457-9212","","Суздальская ул.","","55.731977","37.847178","","","0","","","0","",""
"100457-9216","","Южная ул.","","55.74761","37.862247","","","0","","","0","",""
"100457-9218","","Суздальская ул.","","55.732441","37.847465","","","0","","","0","",""
"100457-9224","","Улица Розы Люксембург","","55.699614","37.878155","","","0","","","0","",""
"100457-9226","","Южная улица","","55.748314","37.8623","","","0","","","0","",""
"100457-9232","","2-й городской отдел полиции","","55.705458","37.893893","","","0","","","0","",""
"100457-9233","","2-й городской отдел милиции","","55.705553","37.894986","","","0","","","0","",""
"100457-9086","","Б. Косинская ул., 24","","55.714596","37.855632","","","0","","","0","",""
"100457-9087","","Б. Косинская ул., 24","","55.71437","37.855079","","","0","","","0","",""
"100457-9089","","Косинская ф-ка","","55.717844","37.858298","","","0","","","0","",""
"100457-9092","","Чоботовская ул.","","55.645735","37.350893","","","0","","","0","",""
"100457-9090","","Чоботовская ул.","","55.644815","37.350839","","","0","","","0","",""
"100457-9080","","МЦД Ухтомская","","55.698684","37.864984","","","0","","","0","",""
"100457-9081","","Ул. Камова, 28","","55.701022","37.877324","","","0","","","0","",""
"100457-9078","","Поселковая улица","","55.703742","37.854067","","","0","","","0","",""
"100457-9442","","Улица Академика Харитона","","55.487075","37.323629","","","0","","","0","",""
"100457-9443","","Улица Академика Харитона","","55.487003","37.324054","","","0","","","0","",""
"100457-9273","","Поречная ул., 13","","55.64613","37.759038","","","0","","","0","",""
"100457-9274","","Поречная улица, 3","","55.644035","37.749065","","","0","","","0","",""
"100457-9275","","Поречная улица, 3","","55.643999","37.750375","","","0","","","0","",""
"100457-9276","","Поречная ул., 13","","55.645919","37.757635","","","0","","","0","",""
"100457-9277","","Мячковский бульвар","","55.647413","37.761529","","","0","","","0","",""
"100457-9278","","Луговой проезд, 7","","55.647508","37.753053","","","0","","","0","",""
"100457-9279","","Луговой проезд","","55.650874","37.751726","","","0","","","0","",""
"100457-9280","","Ул. Перерва, 56","","55.658098","37.746755","","","0","","","0","",""
"100457-9281","","8-й микрорайон Тёплого Стана","","55.630305","37.470427","","","0","","","0","",""
"100457-9282","","8-й микрорайон Тёплого Стана","","55.630427","37.468797","","","0","","","0","",""
"100457-9283","","Метро «Тютчевская»","","55.621164","37.48079","","","0","","","0","",""
"100457-9285","","5-й пр. Подбельского","","55.81694","37.725155","","","0","","","0","",""
"100457-9288","","Хордовый пр.","","55.632044","37.749128","","","0","","","0","",""
"100457-9298","","Ул. Кухмистерова","","55.685481","37.722968","","","0","","","0","",""
"100457-9300","","Крылатская ул.","","55.771594","37.403466","","","0","","","0","",""
"100457-9301","","Крылатская улица","","55.771115","37.404863","","","0","","","0","",""
"100457-9305","","Метро «Битцевский парк»","","55.599986","37.55461","","","0","","","0","",""
"100457-9306","","Новороссийская улица, 4","","55.680098","37.760229","","","0","","","0","",""
"100457-9309","","1-я Останкинская улица","","55.823765","37.631795","","","0","","","0","",""
"100457-9320","","Шепелюгинский переулок","","55.744731","37.700453","","","0","","","0","",""
"100457-9345","","Дудкино","","55.635351","37.453173","","","0","","","0","",""
"100457-9321","","Старообрядческая улица, 30","","55.742574","37.700519","","","0","","","0","",""
"100457-9346","","Дудкино","","55.635425","37.451398","","","0","","","0","",""
"100457-9322","","Строительный университет","","55.738218","37.7055","","","0","","","0","",""
"100457-9323","","Шепелюгинский переулок","","55.745008","37.705995","","","0","","","0","",""
"100457-9349","","Румянцево-2","","55.632923","37.417655","","","0","","","0","",""
"100457-9304","","Метро «Битцевский парк»","","55.600383","37.555333","","","0","","","0","",""
"100457-9350","","Румянцево-2","","55.632747","37.417818","","","0","","","0","",""
"100457-9308","","1-я Останкинская улица","","55.823595","37.631728","","","0","","","0","",""
"100457-9351","","Ул. Миклухо-Маклая, 65","","55.638154","37.543048","","","0","","","0","",""
"100457-9324","","Подъёмная улица","","55.742626","37.707366","","","0","","","0","",""
"100457-9356","","Метро «Третьяковская»","","55.740464","37.629852","","","0","","","0","",""
"100457-9325","","Улица Николая Старостина, 5","","55.731002","37.85052","","","0","","","0","",""
"100457-9326","","Улица Николая Старостина, 5","","55.731272","37.848933","","","0","","","0","",""
"100457-9358","","Метро «Третьяковская»","","55.74042","37.629633","","","0","","","0","",""
"100457-9362","","Поречная улица, 5","","55.644852","37.755182","","","0","","","0","",""
"100457-9330","","Суздальская ул., 10","","55.736844","37.845707","","","0","","","0","",""
"100457-9363","","Поречная улица, 5","","55.644509","37.752549","","","0","","","0","",""
"100457-9331","","Суздальская улица, 10","","55.737489","37.846816","","","0","","","0","",""
"100457-9364","","Поречная ул., 5","","55.645188","37.754037","","","0","","","0","",""
"100457-9332","","Новокосинская ул.","","55.737446","37.854187","","","0","","","0","",""
"100457-9365","","Яузский бульв.","","55.750736","37.641939","","","0","","","0","",""
"100457-9367","","4-й мкр. Северного Бутова","","55.577186","37.578707","","","0","","","0","",""
"100457-9258","","Пожарная часть","","55.63968","37.333714","","","0","","","0","",""
"100457-9396","","Варшавское шоссе, 190","","55.550705","37.586525","","","0","","","0","",""
"100457-9259","","Пожарная часть","","55.639795","37.333013","","","0","","","0","",""
"100457-9397","","Варшавское шоссе, 190","","55.549738","37.587013","","","0","","","0","",""
"100457-9253","","Больница имени Семашко","","55.681679","37.760411","","","0","","","0","",""
"100457-9338","","Волгоградский проспект, 47","","55.711028","37.726156","","","0","","","0","",""
"100457-9347","","Румянцево","","55.629461","37.43348","","","0","","","0","",""
"100457-9339","","Южнопортовая ул., 15","","55.708637","37.700739","","","0","","","0","",""
"100457-9340","","Школа искусств","","55.701302","37.504447","","","0","","","0","",""
"100457-14500","","Северный - 1-й микрорайон","","55.913795","37.556296","","","0","","","0","",""
"100457-9341","","Стартовая улица","","55.885975","37.68776","","","0","","","0","",""
"100457-9400","","Школа","","55.544252","37.579617","","","0","","","0","",""
"100457-9342","","Тайнинская улица","","55.885986","37.685889","","","0","","","0","",""
"100457-5461","","23-й квартал Новых Черёмушек","","55.669212","37.565143","","","0","","","0","",""
"100457-9333","","Новокосинская улица","","55.737817","37.855823","","","0","","","0","",""
"100457-10775","","23-й кв. Новых Черемушек","","55.669293","37.566372","","","0","","","0","",""
"100457-9401","","Школа","","55.544182","37.579874","","","0","","","0","",""
"100457-9157","","Улица Федосьино","","55.638437","37.340361","","","0","","","0","",""
"100457-9407","","Улица Короленко - Социальный университет","","55.793022","37.69172","","","0","","","0","",""
"100457-9409","","М. Демидовский пер. - Школа акварели","","55.76495","37.664862","","","0","","","0","",""
"100457-9411","","Большой Матросский переулок","","55.790153","37.694502","","","0","","","0","",""
"100457-9412","","Завод Сварз","","55.788389","37.692132","","","0","","","0","",""
"100457-9427","","Рябиновая улица","","55.522337","37.383462","","","0","","","0","",""
"100457-9416","","Улица Старые Сосенки","","55.565222","37.444177","","","0","","","0","",""
"100457-9417","","Улица Старые Сосенки","","55.565203","37.444611","","","0","","","0","",""
"100457-9424","","Оздоровительный комплекс «Десна»","","55.527704","37.388484","","","0","","","0","",""
"100457-9593","","3-й мкр. Южного Бутова","","55.544083","37.547155","","","0","","","0","",""
"100457-9425","","Оздоровительный комплекс «Десна»","","55.528083","37.389366","","","0","","","0","",""
"100457-9402","","МЦД Бутово","","55.542088","37.571641","","","0","","","0","",""
"100457-9404","","МЦД Бутово","","55.541808","37.572324","","","0","","","0","",""
"100457-9430","","Кленовые аллеи","","55.511118","37.353308","","","0","","","0","",""
"100457-9431","","Кленовые аллеи","","55.511461","37.355498","","","0","","","0","",""
"100457-9432","","Улица Яворки","","55.508832","37.348003","","","0","","","0","",""
"100457-9433","","Улица Яворки","","55.508623","37.348698","","","0","","","0","",""
"100457-9265","","Братеевский мост","","55.643386","37.744248","","","0","","","0","",""
"100457-9266","","Братеевский мост","","55.644074","37.744973","","","0","","","0","",""
"100457-9267","","Управа района Марьино","","55.654646","37.742781","","","0","","","0","",""
"100457-9269","","3-й микрорайон Братеева","","55.635498","37.765911","","","0","","","0","",""
"100457-9270","","Алма-Атинская ул.","","55.639891","37.770955","","","0","","","0","",""
"100457-9255","","Дом культуры «Искра»","","55.696472","37.87368","","","0","","","0","",""
"100457-9589","","Южнобутовская улица, 62","","55.535551","37.526923","","","0","","","0","",""
"100457-9590","","Южнобутовская улица, 62","","55.536085","37.529173","","","0","","","0","",""
"100457-9591","","Южнобутовская ул.","","55.537892","37.533242","","","0","","","0","",""
"100457-9592","","Южнобутовская ул.","","55.538088","37.534984","","","0","","","0","",""
"100457-9595","","Центр социальной реабилитации","","55.543067","37.539679","","","0","","","0","",""
